ciselnik,ciselnik_kod,ciselnik_nazev,kod_IRI,kod,kod_tecka,nazev,kod_kapitola_rozsah,kod_kapitola_cislo,nazev_kapitola,platnost_od,platnost_do
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.61,M8961,M89.61,Osteopatie po poliomyelitidě; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.62,M8962,M89.62,Osteopatie po poliomyelitidě; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.63,M8963,M89.63,Osteopatie po poliomyelitidě; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.64,M8964,M89.64,Osteopatie po poliomyelitidě; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.65,M8965,M89.65,Osteopatie po poliomyelitidě; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.66,M8966,M89.66,Osteopatie po poliomyelitidě; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.67,M8967,M89.67,Osteopatie po poliomyelitidě; kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.68,M8968,M89.68,Osteopatie po poliomyelitidě; jiné,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.69,M8969,M89.69,Osteopatie po poliomyelitidě; lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.8,M898,M89.8,Jiná určená onemocnění kosti,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.80,M8980,M89.80,Jiná určená onemocnění kosti; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.81,M8981,M89.81,Jiná určená onemocnění kosti; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.82,M8982,M89.82,Jiná určená onemocnění kosti; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.83,M8983,M89.83,Jiná určená onemocnění kosti; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.84,M8984,M89.84,Jiná určená onemocnění kosti; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.85,M8985,M89.85,Jiná určená onemocnění kosti; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.86,M8986,M89.86,Jiná určená onemocnění kosti; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.87,M8987,M89.87,Jiná určená onemocnění kosti; kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.88,M8988,M89.88,Jiná určená onemocnění kosti; jiné,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.89,M8989,M89.89,Jiná určená onemocnění kosti; lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.9,M899,M89.9,Onemocnění kosti NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.90,M8990,M89.90,Onemocnění kosti NS; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.91,M8991,M89.91,Onemocnění kosti NS; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.92,M8992,M89.92,Onemocnění kosti NS; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.93,M8993,M89.93,Onemocnění kosti NS; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.94,M8994,M89.94,Onemocnění kosti NS; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.95,M8995,M89.95,Onemocnění kosti NS; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.96,M8996,M89.96,Onemocnění kosti NS; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.97,M8997,M89.97,Onemocnění kosti NS; kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.98,M8998,M89.98,Onemocnění kosti NS; jiné,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M89.99,M8999,M89.99,Onemocnění kosti NS; lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90,M90,M90,Osteopatie při nemocech zařazených jinde,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.0,M900,M90.0,Tuberkulóza kosti (A18.0+),M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.00,M9000,M90.00,Tuberkulóza kosti (A18.0+); mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.01,M9001,M90.01,Tuberkulóza kosti (A18.0+); ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.02,M9002,M90.02,Tuberkulóza kosti (A18.0+); nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.03,M9003,M90.03,Tuberkulóza kosti (A18.0+); předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.04,M9004,M90.04,Tuberkulóza kosti (A18.0+); ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.05,M9005,M90.05,Tuberkulóza kosti (A18.0+); pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.06,M9006,M90.06,Tuberkulóza kosti (A18.0+); bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.07,M9007,M90.07,Tuberkulóza kosti (A18.0+); kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.08,M9008,M90.08,Tuberkulóza kosti (A18.0+); jiné,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.09,M9009,M90.09,Tuberkulóza kosti (A18.0+); lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.1,M901,M90.1,Periostitida při jiných infekčních nemocech zařazených jinde,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.10,M9010,M90.10,Periostitida při jiných infekčních nemocech zařazených jinde; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.11,M9011,M90.11,Periostitida při jiných infekčních nemocech zařazených jinde; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.12,M9012,M90.12,Periostitida při jiných infekčních nemocech zařazených jinde; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.13,M9013,M90.13,Periostitida při jiných infekčních nemocech zařazených jinde; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.14,M9014,M90.14,Periostitida při jiných infekčních nemocech zařazených jinde; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.15,M9015,M90.15,Periostitida při jiných infekčních nemocech zařazených jinde; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.16,M9016,M90.16,Periostitida při jiných infekčních nemocech zařazených jinde; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.17,M9017,M90.17,Periostitida při jiných infekčních nemocech zařazených jinde; kotník a noha pod ním,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.18,M9018,M90.18,Periostitida při jiných infekčních nemocech zařazených jinde; jiné,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.19,M9019,M90.19,Periostitida při jiných infekčních nemocech zařazených jinde; lokalizace NS,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.2,M902,M90.2,Osteopatie při jiných infekčních nemocech zařazených jinde,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,1994-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.20,M9020,M90.20,Osteopatie při jiných infekčních nemocech zařazených jinde; mnohočetné lokalizace,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.21,M9021,M90.21,Osteopatie při jiných infekčních nemocech zařazených jinde; ramenní krajina,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.22,M9022,M90.22,Osteopatie při jiných infekčních nemocech zařazených jinde; nadloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.23,M9023,M90.23,Osteopatie při jiných infekčních nemocech zařazených jinde; předloktí,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.24,M9024,M90.24,Osteopatie při jiných infekčních nemocech zařazených jinde; ruka,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.25,M9025,M90.25,Osteopatie při jiných infekčních nemocech zařazených jinde; pánevní krajina a stehno,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
https://mkn10.uzis.cz/prohlizec,CIS003,Číselník položek české verze 10. revize Mezinárodní klasifikace nemocí (MKN-10-CZ),https://mkn10.uzis.cz/prohlizec/M90.26,M9026,M90.26,Osteopatie při jiných infekčních nemocech zařazených jinde; bérec,M00-M99,XIII.,Nemoci svalové a kosterní soustavy a pojivové tkáně,2009-01-01,
